X Gaze Data, Y Gaze Data, Time 
842,497,1629
842,497,0
843,497,0
843,497,0
843,497,1629
877,525,1647
877,525,0
877,525,0
894,539,0
894,539,1660
894,539,0
897,542,0
897,542,0
897,542,1660
902,547,0
902,547,0
902,547,1680
907,546,0
907,546,1692
907,546,0
908,546,1692
908,546,0
908,546,0
917,540,0
917,540,1713
917,540,0
919,541,0
919,541,0
919,541,1723
922,536,1739
922,536,0
922,536,0
918,548,0
918,548,0
918,548,1739
917,550,0
917,550,1770
917,550,0
917,550,1770
917,550,0
917,550,0
918,552,0
918,552,0
918,552,1770
917,557,0
917,557,0
917,557,1794
917,557,1808
917,557,0
917,557,0
917,552,1817
917,552,0
917,552,0
918,554,1817
918,554,0
918,554,0
917,553,1834
917,553,0
917,553,0
917,553,0
917,553,0
917,553,1847
918,553,0
918,553,0
918,553,1847
918,551,0
918,551,1865
918,551,0
917,547,0
917,547,1881
917,547,0
917,546,0
917,546,0
917,546,1895
918,551,0
918,551,1895
918,551,0
916,554,0
916,554,0
916,554,1913
916,554,0
916,554,1926
916,554,0
916,554,0
916,554,1926
916,554,0
916,553,0
916,553,1945
916,553,0
916,550,0
916,550,0
916,550,1958
916,551,0
916,551,0
916,551,1974
914,552,0
914,552,0
914,552,1974
898,548,0
898,548,0
898,548,1989
805,529,1989
805,529,0
805,529,0
792,526,0
792,526,2011
792,526,0
786,524,0
786,524,0
786,524,2021
779,522,0
779,522,0
779,522,2036
772,521,0
772,521,2036
772,521,0
765,518,2057
765,518,0
765,518,0
761,514,0
761,514,2067
761,514,0
758,512,2083
758,512,0
758,512,0
757,511,0
757,511,2083
757,511,0
755,511,2098
755,511,0
755,511,0
755,510,0
755,510,2113
755,510,0
755,509,2128
755,509,0
755,509,0
755,511,2128
755,511,0
755,511,0
757,512,0
757,512,2146
757,512,0
756,512,2160
756,512,0
756,512,0
757,511,2160
757,511,0
757,511,0
757,512,0
757,512,2181
757,512,0
759,509,0
759,509,2192
759,509,0
761,509,2192
761,509,0
761,509,0
762,510,0
762,510,2215
762,510,0
759,512,0
759,512,0
759,512,2225
759,512,0
759,512,0
759,512,2225
760,511,0
760,511,2245
760,511,0
762,512,0
762,512,0
762,512,2254
762,512,0
762,512,0
762,512,2278
761,512,0
761,512,0
761,512,2278
760,512,2286
760,512,0
760,512,0
756,512,2305
756,512,0
756,512,0
755,513,2318
755,513,0
755,513,0
754,512,2318
754,512,0
754,512,0
755,510,2333
755,510,0
755,510,0
755,507,0
755,507,0
755,507,2349
754,509,0
754,509,0
754,509,2349
759,510,2366
759,510,0
759,510,0
761,510,2380
761,510,0
761,510,0
784,514,2396
784,514,0
784,514,0
800,516,0
800,516,0
800,516,2396
815,519,0
815,519,2412
815,519,0
832,523,0
832,523,0
832,523,2427
841,524,2427
841,524,0
841,524,0
851,527,2447
851,527,0
851,527,0
883,532,2458
883,532,0
883,532,0
884,532,0
884,532,2458
884,532,0
882,528,0
882,528,0
882,528,2480
883,532,2489
883,532,0
883,532,0
883,530,0
883,530,2505
883,530,0
882,529,2505
882,529,0
882,529,0
881,528,0
881,528,2520
881,528,0
878,529,0
878,529,2538
878,529,0
876,529,2538
876,529,0
876,529,0
875,529,0
875,529,0
875,529,2561
880,525,0
880,525,0
880,525,2561
881,524,0
881,524,0
881,524,2576
880,523,0
880,523,2593
880,523,0
880,522,0
880,522,0
880,522,2601
880,521,0
880,521,0
880,521,2601
882,520,2619
882,520,0
882,520,0
881,519,0
881,519,0
881,519,2639
881,519,0
881,519,0
881,519,2639
881,519,0
881,519,0
881,519,2652
881,519,2675
881,519,0
881,519,0
881,519,2675
881,519,0
881,519,0
881,520,2675
881,520,0
881,520,0
883,520,0
883,520,2704
883,520,0
883,521,0
883,521,2709
883,521,0
884,521,0
884,521,0
884,521,2709
884,523,0
884,523,0
884,523,2733
885,522,2742
885,522,0
885,522,0
885,522,2762
885,522,0
885,522,0
884,523,2772
884,523,0
884,523,0
884,523,2772
884,523,0
884,523,0
884,521,2792
884,521,0
884,521,0
884,520,2805
884,520,0
884,520,0
885,519,2805
885,519,0
885,519,0
886,518,2827
886,518,0
886,518,0
886,517,0
886,517,0
886,517,2839
886,517,0
886,517,2848
886,517,0
886,518,2848
886,518,0
886,518,0
887,519,0
887,519,0
887,519,2864
888,520,0
888,520,2864
888,520,0
889,523,2886
889,523,0
889,523,0
890,524,0
890,524,2902
890,524,0
889,523,0
889,523,2912
889,523,0
890,524,0
890,524,2912
890,524,0
890,523,2912
890,523,0
890,523,0
892,519,0
892,519,2947
892,519,0
892,520,0
892,520,0
892,520,2947
891,521,2966
891,521,0
891,521,0
888,525,0
888,525,0
888,525,2979
889,525,0
889,525,0
889,525,2979
889,521,0
889,521,3004
889,521,0
886,521,0
886,521,3004
886,521,0
886,520,0
886,520,0
886,520,3029
886,520,0
886,520,0
886,520,3029
886,519,3041
886,519,0
886,519,0
888,519,0
888,519,0
888,519,3057
889,518,0
889,518,0
889,518,3069
890,517,0
890,517,3069
890,517,0
890,516,3088
890,516,0
890,516,0
889,518,0
889,518,0
889,518,3098
889,517,0
889,517,3098
889,517,0
889,517,0
889,517,3119
889,517,0
889,519,0
889,519,0
889,519,3133
889,520,3133
889,520,0
889,520,0
889,524,0
889,524,3153
889,524,0
889,523,0
889,523,3170
889,523,0
889,524,0
889,524,3180
889,524,0
889,524,3180
889,524,0
889,524,0
888,524,0
888,524,0
888,524,3199
889,524,0
889,524,0
889,524,3212
889,523,3212
889,523,0
889,523,0
890,523,3236
890,523,0
890,523,0
890,523,0
890,523,3242
890,523,0
889,522,0
889,522,0
889,522,3258
888,523,3258
888,523,0
888,523,0
888,522,0
888,522,3275
888,522,0
886,522,0
886,522,3275
886,522,0
885,524,3304
885,524,0
885,524,0
885,525,0
885,525,0
885,525,3304
885,524,3321
885,524,0
885,524,0
885,524,3339
885,524,0
885,524,0
884,524,3348
884,524,0
884,524,0
884,524,0
884,524,0
884,524,3348
885,524,0
885,524,0
885,524,3367
885,524,3367
885,524,0
885,524,0
886,525,0
886,525,0
886,525,3385
887,526,0
887,526,0
887,526,3403
889,529,3412
889,529,0
889,529,0
889,528,0
889,528,3412
889,528,0
888,528,3433
888,528,0
888,528,0
889,524,0
889,524,0
889,524,3444
889,524,0
889,524,3444
889,524,0
889,525,0
889,525,0
889,525,3472
888,525,0
888,525,0
888,525,3472
887,527,3472
887,527,0
887,527,0
887,528,0
887,528,0
887,528,3505
886,531,0
886,531,3505
886,531,0
886,529,0
886,529,0
886,529,3521
885,530,0
885,530,3536
885,530,0
884,531,3536
884,531,0
884,531,0
884,532,0
884,532,0
884,532,3559
884,531,0
884,531,0
884,531,3572
885,530,0
885,530,3572
885,530,0
886,529,0
886,529,0
886,529,3590
887,530,0
887,530,3605
887,530,0
886,532,0
886,532,0
886,532,3605
887,532,0
887,532,0
887,532,3619
888,533,0
888,533,3635
888,533,0
888,534,0
888,534,3635
888,534,0
888,537,3652
888,537,0
888,537,0
893,540,0
893,540,3670
893,540,0
901,547,3679
901,547,0
901,547,0
909,555,0
909,555,0
909,555,3679
924,570,3704
924,570,0
924,570,0
939,585,3713
939,585,0
939,585,0
949,594,0
949,594,3713
949,594,0
954,600,0
954,600,0
954,600,3740
959,606,0
959,606,3740
959,606,0
995,642,0
995,642,0
995,642,3740
996,643,0
996,643,3771
996,643,0
996,643,0
996,643,0
996,643,3771
997,644,3771
997,644,0
997,644,0
996,643,0
996,643,3805
996,643,0
996,641,0
996,641,0
996,641,3805
995,640,0
995,640,0
995,640,3824
995,640,3839
995,640,0
995,640,0
991,644,0
991,644,3839
991,644,0
991,644,0
991,644,3856
991,644,0
994,640,3872
994,640,0
994,640,0
994,640,0
994,640,0
994,640,3879
993,642,3879
993,642,0
993,642,0
993,642,0
993,642,0
993,642,3900
994,642,3900
994,642,0
994,642,0
995,641,3919
995,641,0
995,641,0
996,640,0
996,640,0
996,640,3934
997,638,0
997,638,0
997,638,3949
999,637,3949
999,637,0
999,637,0
999,637,0
999,637,3973
999,637,0
999,638,0
999,638,3973
999,638,0
999,639,0
999,639,3990
999,639,0
1002,641,4005
1002,641,0
1002,641,0
1003,642,4005
1003,642,0
1003,642,0
1004,643,0
1004,643,4026
1004,643,0
1004,644,0
1004,644,4026
1004,644,0
1003,645,0
1003,645,4041
1003,645,0
1001,645,4060
1001,645,0
1001,645,0
1001,644,0
1001,644,0
1001,644,4072
1001,644,4072
1001,644,0
1001,644,0
1000,643,0
1000,643,0
1000,643,4087
997,642,0
997,642,0
997,642,4105
992,640,0
992,640,4105
992,640,0
992,640,0
992,640,4118
992,640,0
994,641,0
994,641,0
994,641,4131
993,642,4131
993,642,0
993,642,0
993,643,0
993,643,0
993,643,4152
992,644,0
992,644,4171
992,644,0
993,646,4180
993,646,0
993,646,0
993,648,4180
993,648,0
993,648,0
993,649,0
993,649,4201
993,649,0
993,648,0
993,648,4208
993,648,0
992,645,4208
992,645,0
992,645,0
991,644,0
991,644,0
991,644,4239
992,642,4239
992,642,0
992,642,0
991,641,4257
991,641,0
991,641,0
990,639,0
990,639,0
990,639,4272
990,637,4272
990,637,0
990,637,0
991,638,4290
991,638,0
991,638,0
991,637,0
991,637,4306
991,637,0
991,637,0
991,637,4306
991,637,0
990,637,0
990,637,4319
990,637,0
990,637,0
990,637,4339
990,637,0
990,637,4339
990,637,0
990,637,0
991,637,0
991,637,4351
991,637,0
991,636,0
991,636,4367
991,636,0
987,632,0
987,632,4381
987,632,0
985,631,0
985,631,4381
985,631,0
985,630,0
985,630,4406
985,630,0
985,631,4406
985,631,0
985,631,0
985,630,0
985,630,0
985,630,4418
984,623,0
984,623,0
984,623,4435
984,623,4441
984,623,0
984,623,0
986,624,0
986,624,4441
986,624,0
987,629,0
987,629,4469
987,629,0
987,630,0
987,630,0
987,630,4476
986,635,4490
986,635,0
986,635,0
986,635,4505
986,635,0
986,635,0
986,636,4505
986,636,0
986,636,0
986,636,0
986,636,0
986,636,4527
986,636,0
986,636,4539
986,636,0
986,635,0
986,635,4539
986,635,0
987,633,0
987,633,4551
987,633,0
986,632,0
986,632,4572
986,632,0
987,629,0
987,629,4572
987,629,0
988,627,0
988,627,4585
988,627,0
985,629,0
985,629,0
985,629,4602
984,629,0
984,629,4602
984,629,0
984,629,4618
984,629,0
984,629,0
985,628,0
985,628,4635
985,628,0
985,629,4635
985,629,0
985,629,0
985,629,0
985,629,0
985,629,4651
985,628,4669
985,628,0
985,628,0
986,628,0
986,628,0
986,628,4683
985,627,4692
985,627,0
985,627,0
984,631,4692
984,631,0
984,631,0
984,632,0
984,632,0
984,632,4708
985,631,4726
985,631,0
985,631,0
979,629,0
979,629,0
979,629,4726
976,627,4741
976,627,0
976,627,0
956,615,0
956,615,0
956,615,4761
850,549,4773
850,549,0
850,549,0
474,332,0
474,332,0
474,332,4773
624,417,0
624,417,4789
624,417,0
398,286,0
398,286,4789
398,286,0
360,264,4814
360,264,0
360,264,0
333,247,0
333,247,0
333,247,4818
375,270,4818
375,270,0
375,270,0
131,128,0
131,128,0
131,128,4844
152,141,0
152,141,4851
152,141,0
70,92,4867
70,92,0
70,92,0
-6,46,4867
-6,46,0
-6,46,0
-6,47,0
-6,47,0
-6,47,4885
-5,49,0
-5,49,4903
-5,49,0
-4,50,0
-4,50,4903
-4,50,0
-4,52,0
-4,52,0
-4,52,4918
-4,52,4932
-4,52,0
-4,52,0
-4,51,0
-4,51,0
-4,51,4949
-8,52,0
-8,52,0
-8,52,4958
-10,52,0
-10,52,0
-10,52,4958
-33,56,4974
-33,56,0
-33,56,0
-45,58,0
-45,58,4994
-45,58,0
-47,59,0
-47,59,0
-47,59,5006
-49,60,5006
-49,60,0
-49,60,0
-49,61,0
-49,61,5022
-49,61,0
-50,62,5022
-50,62,0
-50,62,0
-53,63,5022
-53,63,0
-53,63,0
-52,60,0
-52,60,5022
-52,60,0
-53,61,0
-53,61,0
-53,61,5066
-52,62,5066
-52,62,0
-52,62,0
-51,63,0
-51,63,0
-51,63,5084
-50,63,5104
-50,63,0
-50,63,0
-50,63,0
-50,63,5104
-50,63,0
-51,62,5119
-51,62,0
-51,62,0
-52,62,0
-52,62,0
-52,62,5134
-53,62,5148
-53,62,0
-53,62,0
-54,63,5148
-54,63,0
-54,63,0
-54,63,0
-54,63,5168
-54,63,0
-55,63,5179
-55,63,0
-55,63,0
-55,64,5194
-55,64,0
-55,64,0
-55,65,0
-55,65,5194
-55,65,0
-55,66,5211
-55,66,0
-55,66,0
-55,67,5228
-55,67,0
-55,67,0
-54,70,0
-54,70,0
-54,70,5228
-54,71,0
-54,71,0
-54,71,5244
-55,71,5255
-55,71,0
-55,71,0
-55,71,0
-55,71,5269
-55,71,0
-54,71,0
-54,71,0
-54,71,5269
-54,70,5285
-54,70,0
-54,70,0
-54,70,0
-54,70,0
-54,70,5301
-54,70,5301
-54,70,0
-54,70,0
-54,70,0
-54,70,0
-54,70,5317
-54,70,0
-54,70,5336
-54,70,0
-54,70,5336
-54,70,0
-54,70,0
-52,70,0
-52,70,5350
-52,70,0
-48,70,5369
-48,70,0
-48,70,0
-48,71,5383
-48,71,0
-48,71,0
-47,71,5383
-47,71,0
-47,71,0
-47,71,0
-47,71,5395
-47,71,0
-46,72,0
-46,72,5413
-46,72,0
-46,72,5413
-46,72,0
-46,72,0
-45,74,0
-45,74,0
-45,74,5428
-45,75,0
-45,75,0
-45,75,5442
-45,76,0
-45,76,5460
-45,76,0
-44,76,5460
-44,76,0
-44,76,0
-44,77,0
-44,77,0
-44,77,5478
-44,77,5489
-44,77,0
-44,77,0
-44,77,0
-44,77,0
-44,77,5509
-44,75,0
-44,75,5509
-44,75,0
-44,77,0
-44,77,0
-44,77,5523
-43,75,0
-43,75,0
-43,75,5523
-43,75,0
-43,75,0
-43,75,5545
-40,73,0
-40,73,0
-40,73,5552
-39,72,5570
-39,72,0
-39,72,0
-39,72,0
-39,72,0
-39,72,5570
-39,71,0
-39,71,5583
-39,71,0
-39,71,5600
-39,71,0
-39,71,0
-36,73,0
-36,73,0
-36,73,5615
-36,76,0
-36,76,0
-36,76,5615
-36,75,0
-36,75,5628
-36,75,0
-36,75,5646
-36,75,0
-36,75,0
-36,75,0
-36,75,5660
-36,75,0
-37,75,5660
-37,75,0
-37,75,0
-37,74,5680
-37,74,0
-37,74,0
-37,74,0
-37,74,0
-37,74,5692
-38,73,0
-38,73,0
-38,73,5692
-38,74,5692
-38,74,0
-38,74,0
-38,74,0
-38,74,5723
-39,73,0
-38,74,0
-39,73,5723
-39,73,0
-40,69,5723
-40,69,0
-40,69,0
-41,68,0
-41,68,0
-41,68,5764
-41,69,0
-41,69,0
-41,69,5764
-41,69,0
-41,69,5777
-41,69,0
-41,70,0
-41,70,5789
-41,70,0
-41,70,5807
-41,70,0
-41,70,0
-41,71,0
-41,71,5807
-41,71,0
-41,72,0
-41,72,5817
-41,72,0
-41,73,0
-41,73,0
-41,73,5837
-41,74,0
-41,74,5837
-41,74,0
-40,75,5852
-40,75,0
-40,75,0
-40,75,0
-40,75,0
-40,75,5865
-40,75,0
-40,75,0
-40,75,5881
-39,75,0
-39,75,5881
-39,75,0
-43,73,5896
-43,73,0
-43,73,0
-44,73,5914
-44,73,0
-44,73,0
-44,73,5914
-44,73,0
-44,73,0
-43,73,5934
-43,73,0
-43,73,0
-43,73,0
-43,73,0
-43,73,5934
-42,73,0
-42,73,5958
-42,73,0
-41,74,5958
-41,74,0
-41,74,0
-41,75,0
-41,75,0
-41,75,5958
-42,75,0
-42,75,0
-42,75,5989
-42,76,0
-42,76,0
-42,76,5989
-42,76,6011
-42,76,0
-42,76,0
-43,75,0
-43,75,6020
-43,75,0
-45,74,0
-45,74,6020
-45,74,0
-45,74,0
-45,74,0
-45,74,6046
-46,74,0
-46,74,0
-46,74,6052
-46,73,6052
-46,73,0
-46,73,0
-47,74,0
-47,74,6076
-47,74,0
-47,73,0
-47,73,6085
-47,73,0
-45,75,0
-45,75,0
-45,75,6100
-45,75,6115
-45,75,0
-45,75,0
-45,76,0
-45,76,6115
-45,76,0
-45,77,0
-45,77,6128
-45,77,0
-45,78,0
-45,78,6148
-45,78,0
-44,81,0
-44,81,0
-44,81,6159
-43,82,6159
-43,82,0
-43,82,0
-41,83,6181
-41,83,0
-41,83,0
-39,84,0
-39,84,0
-39,84,6192
-39,84,0
-39,84,0
-39,84,6192
-39,83,0
-39,83,6213
-39,83,0
-38,83,6224
-38,83,0
-38,83,0
-38,80,0
-38,80,0
-38,80,6224
-37,79,0
-37,79,0
-37,79,6224
-37,79,6258
-37,79,0
-37,79,0
-37,79,0
-37,79,6258
-37,79,0
-35,80,6277
-35,80,0
-35,80,0
36,115,0
36,115,0
36,115,6287
585,436,0
585,436,0
585,436,6287
897,644,6312
897,644,0
897,644,0
916,662,0
916,662,0
916,662,6319
922,674,0
922,674,6319
922,674,0
925,682,6348
925,682,0
925,682,0
930,696,0
930,696,0
930,696,6348
945,710,0
945,710,0
945,710,6368
966,737,6368
966,737,0
966,737,0
954,774,0
954,774,6368
954,774,0
937,776,0
937,776,6397
937,776,0
943,780,6413
943,780,0
943,780,0
928,780,0
928,780,6413
928,780,0
925,780,0
925,780,0
925,780,6434
927,781,0
927,781,0
927,781,6447
930,782,6458
930,782,0
930,782,0
927,782,6458
927,782,0
927,782,0
931,784,6479
931,784,0
931,784,0
930,783,6489
930,783,0
930,783,0
889,750,0
889,750,0
889,750,6489
305,313,0
305,313,0
305,313,6514
345,341,0
345,341,0
345,341,6522
201,230,0
201,230,0
201,230,6537
157,198,0
157,198,0
157,198,6537
117,168,0
117,168,0
117,168,6551
95,152,6551
95,152,0
95,152,0
79,140,6578
79,140,0
79,140,0
86,146,0
86,146,6584
86,146,0
-36,52,0
-36,52,0
-36,52,6584
-63,35,0
-63,35,0
-63,35,6609
-64,36,0
-64,36,0
-64,36,6625
-65,34,6636
-65,34,0
-65,34,0
-63,35,0
-63,35,0
-63,35,6636
-65,36,0
-65,36,6636
-65,36,0
-64,36,0
-64,36,6666
-64,36,0
-64,37,0
-64,37,6675
-64,37,0
-62,37,0
-62,37,6675
-62,37,0
-62,37,6695
-62,37,0
-62,37,0
-62,37,0
-62,37,6713
-62,37,0
-62,36,0
-62,36,0
-62,36,6713
-63,36,6732
-63,36,0
-63,36,0
-63,34,6747
-63,34,0
-63,34,0
-62,34,0
-62,34,0
-62,34,6755
-62,34,0
-62,34,0
-62,34,6755
-62,34,6755
-62,34,0
-62,34,0
-62,34,6787
-62,34,0
-62,34,0
-63,35,0
-63,35,0
-63,35,6805
-63,35,6805
-63,35,0
-63,35,0
-62,35,6817
-62,35,0
-62,35,0
-61,35,0
-61,35,6817
-61,35,0
-60,36,6843
-60,36,0
-60,36,0
-58,37,0
-58,37,6850
-58,37,0
-54,38,6869
-54,38,0
-54,38,0
-54,38,0
-54,38,0
-54,38,6881
-56,40,0
-56,40,6881
-56,40,0
-56,40,6897
-56,40,0
-56,40,0
-56,41,0
-56,41,6914
-56,41,0
-57,42,0
-57,42,0
-57,42,6914
-58,43,0
-58,43,6929
-58,43,0
-60,47,6942
-60,47,0
-60,47,0
-60,47,0
-60,47,6959
-60,47,0
-61,47,6959
-61,47,0
-61,47,0
-60,46,0
-60,46,0
-60,46,6979
-60,47,6989
-60,47,0
-60,47,0
-58,49,0
-58,49,0
-58,49,6989
-56,51,0
-56,51,0
-56,51,6989
-30,56,0
-30,56,0
-30,56,7024
-39,54,7024
-39,54,0
-39,54,0
196,183,0
196,183,7024
196,183,0
469,332,0
469,332,0
469,332,7024
680,446,7024
680,446,0
680,446,0
744,480,0
744,480,7077
744,480,0
771,494,7087
771,494,0
771,494,0
800,508,0
800,508,0
800,508,7099
854,537,0
854,537,0
854,537,7115
940,580,7115
940,580,0
940,580,0
1053,637,7130
1053,637,0
1053,637,0
1067,644,0
1067,644,7146
1067,644,0
1071,644,0
1071,644,7146
1071,644,0
1074,644,0
1074,644,7167
1074,644,0
1076,644,0
1076,644,0
1076,644,7180
1076,643,0
1076,643,0
1076,643,7180
1077,644,7201
1077,644,0
1077,644,0
1077,644,0
1077,644,0
1077,644,7214
1076,644,0
1076,644,7226
1076,644,0
1076,644,7226
1076,644,0
1076,644,0
1042,627,7226
1042,627,0
1042,627,0
834,524,0
834,524,0
834,524,7226
655,434,7269
655,434,0
655,434,0
446,325,7269
446,325,0
446,325,0
359,277,7293
359,277,0
359,277,0
314,252,0
314,252,7293
314,252,0
267,225,7308
267,225,0
267,225,0
173,172,7308
173,172,0
173,172,0
21,88,7332
21,88,0
21,88,0
-46,51,0
-46,51,0
-46,51,7332
-47,53,0
-47,53,7351
-47,53,0
-60,35,0
-60,35,7368
-60,35,0
-60,35,0
-60,35,0
-60,35,7381
-61,36,7381
-61,36,0
-61,36,0
-62,36,7381
-62,36,0
-62,36,0
-62,35,0
-62,35,0
-62,35,7381
-62,35,0
-62,35,7420
-62,35,0
-62,34,0
-62,34,7438
-62,34,0
-61,33,0
-61,33,7445
-61,33,0
-61,32,0
-61,32,0
-61,32,7445
-54,29,0
-54,29,0
-54,29,7445
-56,29,7477
-56,29,0
-56,29,0
-55,29,0
-55,29,0
-55,29,7477
-56,29,7501
-56,29,0
-56,29,0
-56,28,7511
-56,28,0
-56,28,0
-56,30,0
-56,30,7511
-56,30,0
-56,32,7531
-56,32,0
-56,32,0
-56,33,7549
-56,33,0
-56,33,0
-56,32,0
-56,32,7551
-56,32,0
-59,32,7568
-59,32,0
-59,32,0
-59,32,0
-59,32,7568
-59,32,0
-58,33,0
-58,33,7582
-58,33,0
-58,34,7582
-58,34,0
-58,34,0
-58,34,7582
-58,34,0
-58,34,0
-58,35,0
-58,35,0
-58,35,7619
-58,36,0
-58,36,0
-58,36,7635
-57,36,7635
-57,36,0
-57,36,0
-57,38,0
-57,38,7650
-57,38,0
-57,38,0
-57,38,0
-57,38,7670
-57,39,0
-57,39,0
-57,39,7670
-56,39,0
-56,39,7670
-56,39,0
-53,41,0
-53,41,7698
-53,41,0
-52,41,7707
-52,41,0
-52,41,0
-45,41,0
-45,41,0
-45,41,7707
-48,41,7729
-48,41,0
-48,41,0
34,79,0
34,79,0
34,79,7740
340,220,0
340,220,0
340,220,7757
452,274,0
452,274,0
452,274,7757
781,484,7773
781,484,0
781,484,0
1205,739,0
1205,739,0
1205,739,7789
1246,765,0
1246,765,0
1246,765,7801
1272,781,0
1272,781,0
1272,781,7801
1279,797,0
1279,797,7816
1279,797,0
1222,780,0
1222,780,0
1222,780,7834
1243,804,0
1243,804,7834
1243,804,0
1175,784,0
1175,784,7850
1175,784,0
1112,764,7868
1112,764,0
1112,764,0
1075,748,0
1075,748,0
1075,748,7868
1047,739,0
1047,739,0
1047,739,7883
1003,719,7883
1003,719,0
1003,719,0
970,706,0
970,706,0
970,706,7909
946,696,0
946,696,7916
946,696,0
939,691,7936
939,691,0
939,691,0
937,689,7936
937,689,0
937,689,0
938,686,0
938,686,0
938,686,7936
939,686,7964
939,686,0
939,686,0
938,684,0
938,684,0
938,684,7976
939,684,0
939,684,7991
939,684,0
940,681,0
940,681,7991
940,681,0
941,681,8008
941,681,0
941,681,0
942,679,8022
942,679,0
942,679,0
944,677,0
944,677,0
944,677,8022
945,677,0
945,677,8040
945,677,0
945,677,0
945,677,8055
945,677,0
940,677,0
940,677,0
940,677,8055
940,677,8081
940,677,0
940,677,0
938,675,0
938,675,0
938,675,8081
939,669,0
939,669,0
939,669,8099
939,668,0
939,668,8114
939,668,0
939,667,8114
939,667,0
939,667,0
939,665,8114
939,665,0
939,665,0
936,665,0
936,665,8141
936,665,0
939,662,0
939,662,8152
939,662,0
947,648,8152
947,648,0
947,648,0
977,579,0
977,579,0
977,579,8178
984,561,0
984,561,0
984,561,8178
987,554,0
987,554,0
987,554,8201
988,550,8201
988,550,0
988,550,0
990,545,0
990,545,8224
990,545,0
992,538,0
992,538,8224
992,538,0
1004,507,8240
1004,507,0
1004,507,0
1002,505,8256
1002,505,0
1002,505,0
1001,504,8256
1001,504,0
1001,504,0
1001,504,0
1001,504,8273
1001,504,0
1002,505,8289
1002,505,0
1002,505,0
1002,505,8289
1002,505,0
1002,505,0
1001,504,0
1001,504,0
1001,504,8305
1001,504,0
1001,504,0
1001,504,8322
1003,503,8334
1003,503,0
1003,503,0
1002,503,0
1002,503,0
1002,503,8334
1002,503,8357
1002,503,0
1002,503,0
1002,503,0
1002,503,0
1002,503,8371
1001,504,0
1001,504,0
1001,504,8371
1001,504,0
1001,504,8382
1001,504,0
1001,504,8399
1001,504,0
1001,504,0
1001,504,0
1001,504,0
1001,504,8414
1001,505,0
1001,505,0
1001,505,8414
1001,506,0
1001,506,0
1001,506,8427
1001,507,0
1001,507,0
1001,507,8444
1001,507,0
1001,507,8444
1001,507,0
1001,509,0
1001,509,8468
1001,509,0
1001,510,0
1001,510,8478
1001,510,0
1001,510,0
1001,510,8488
1001,510,0
1001,511,0
1001,511,8488
1001,511,0
1001,511,8510
1001,511,0
1001,511,0
1000,510,0
1000,510,8522
1000,510,0
1000,506,0
1000,506,8536
1000,506,0
1000,506,8536
1000,506,0
1000,506,0
1001,506,0
1001,506,0
1001,506,8553
1001,507,0
1001,507,0
1001,507,8553
1002,506,0
1002,506,8575
1002,506,0
999,502,0
999,502,0
999,502,8582
999,501,0
999,501,0
999,501,8601
1000,501,0
1000,501,8601
1000,501,0
1002,502,0
1002,502,0
1002,502,8615
1003,504,0
1003,504,8631
1003,504,0
1004,506,0
1004,506,0
1004,506,8647
1005,507,8647
1005,507,0
1005,507,0
1005,507,0
1005,507,8660
1005,507,0
1005,510,0
1005,510,8679
1005,510,0
1005,511,0
1005,511,8679
1005,511,0
1005,513,0
1005,513,8693
1005,513,0
1005,515,0
1005,515,8712
1005,515,0
1006,514,0
1006,514,0
1006,514,8712
1006,514,0
1006,514,0
1006,514,8712
1005,512,0
1005,512,8743
1005,512,0
1005,512,0
1005,512,0
1005,512,8755
1006,507,0
1006,507,0
1006,507,8755
1008,505,8783
1008,505,0
1008,505,0
1008,505,0
1008,505,0
1008,505,8786
1009,503,8801
1009,503,0
1009,503,0
1008,502,0
1008,502,0
1008,502,8801
1007,501,0
1007,501,0
1007,501,8817
995,495,0
995,495,0
995,495,8817
962,481,0
962,481,8840
962,481,0
927,464,8848
927,464,0
927,464,0
913,457,8864
913,457,0
913,457,0
902,451,0
902,451,0
902,451,8864
886,447,0
886,447,0
886,447,8883
879,445,0
879,445,0
879,445,8897
873,443,0
873,443,8913
873,443,0
873,444,8913
873,444,0
873,444,0
873,442,8927
873,442,0
873,442,0
875,442,0
875,442,0
875,442,8945
875,443,8945
875,443,0
875,443,0
875,446,8959
875,446,0
875,446,0
876,445,0
876,445,8973
876,445,0
877,445,0
877,445,0
877,445,8989
879,446,0
879,446,0
879,446,8989
879,448,8989
879,448,0
879,448,0
878,450,9022
878,450,0
878,450,0
877,451,0
877,451,9022
877,451,0
877,452,0
877,452,0
877,452,9043
877,452,0
877,452,0
877,452,9051
877,451,0
877,451,0
877,451,9067
876,451,9067
876,451,0
876,451,0
874,451,0
874,451,0
874,451,9082
869,453,9098
869,453,0
869,453,0
868,453,0
868,453,9098
868,453,0
869,452,0
869,452,0
869,452,9119
866,451,0
866,451,0
866,451,9130
864,452,9145
864,452,0
864,452,0
862,452,0
862,452,0
862,452,9145
862,451,9159
862,451,0
862,451,0
863,444,9178
863,444,0
863,444,0
862,444,9178
862,444,0
862,444,0
862,443,0
862,443,0
862,443,9178
862,440,0
862,440,0
862,440,9213
862,440,0
862,440,0
862,440,9223
862,439,0
862,439,9223
862,439,0
861,435,9223
861,435,0
861,435,0
860,434,0
860,434,0
860,434,9256
856,427,9256
856,427,0
856,427,0
853,424,9277
853,424,0
853,424,0
853,423,0
853,423,0
853,423,9277
